company,ticker,date,close
"Amgen Inc",AMGN,"2025-07-09 16:00:00",96.81
"Amgen Inc",AMGN,"2025-07-10 16:00:00",94.86
"Amgen Inc",AMGN,"2025-07-11 16:00:00",94.4
"Amgen Inc",AMGN,"2025-07-14 16:00:00",95.78
"Amgen Inc",AMGN,"2025-07-15 16:00:00",95.39
"Amgen Inc",AMGN,"2025-07-16 16:00:00",95.15
"Amgen Inc",AMGN,"2025-07-17 16:00:00",95.09
"Amgen Inc",AMGN,"2025-07-18 16:00:00",95.05
"Amgen Inc",AMGN,"2025-07-21 16:00:00",95.67
"Amgen Inc",AMGN,"2025-07-22 16:00:00",95.85
"Amgen Inc",AMGN,"2025-07-23 16:00:00",95.68
"Amgen Inc",AMGN,"2025-07-24 16:00:00",96.6
"Amgen Inc",AMGN,"2025-07-25 16:00:00",97.47
"Amgen Inc",AMGN,"2025-07-28 16:00:00",97.61
"Amgen Inc",AMGN,"2025-07-29 16:00:00",98.33
"Amgen Inc",AMGN,"2025-07-30 16:00:00",97.59
"Amgen Inc",AMGN,"2025-07-31 16:00:00",97.98
"Amgen Inc",AMGN,"2025-08-01 16:00:00",98.49
"Amgen Inc",AMGN,"2025-08-04 16:00:00",99.59
"Amgen Inc",AMGN,"2025-08-05 16:00:00",99.31
"Amgen Inc",AMGN,"2025-08-06 16:00:00",103.36
"Amgen Inc",AMGN,"2025-08-07 16:00:00",103.12
"Amgen Inc",AMGN,"2025-08-08 16:00:00",103.73
"Amgen Inc",AMGN,"2025-08-11 16:00:00",103.93
"Amgen Inc",AMGN,"2025-08-12 16:00:00",103.62
"Amgen Inc",AMGN,"2025-08-13 16:00:00",100.99
"Amgen Inc",AMGN,"2025-08-14 16:00:00",100.85
"Amgen Inc",AMGN,"2025-08-15 16:00:00",100
"Amgen Inc",AMGN,"2025-08-18 16:00:00",100.7
"Amgen Inc",AMGN,"2025-08-19 16:00:00",101.29
"Amgen Inc",AMGN,"2025-08-20 16:00:00",102.57
"Amgen Inc",AMGN,"2025-08-21 16:00:00",97.96
"Amgen Inc",AMGN,"2025-08-22 16:00:00",96.83
"Amgen Inc",AMGN,"2025-08-25 16:00:00",96.07
"Amgen Inc",AMGN,"2025-08-26 16:00:00",96.05
"Amgen Inc",AMGN,"2025-08-27 16:00:00",96.08
"Amgen Inc",AMGN,"2025-08-28 16:00:00",96.11
"Amgen Inc",AMGN,"2025-08-29 16:00:00",96.98
"Amgen Inc",AMGN,"2025-09-02 16:00:00",97.85
"Amgen Inc",AMGN,"2025-09-03 16:00:00",99.44
"Amgen Inc",AMGN,"2025-09-04 16:00:00",100.93
"Amgen Inc",AMGN,"2025-09-05 16:00:00",100.51
"Amgen Inc",AMGN,"2025-09-08 16:00:00",102.28
"Amgen Inc",AMGN,"2025-09-09 16:00:00",102.29
"Amgen Inc",AMGN,"2025-09-10 16:00:00",100.41
"Amgen Inc",AMGN,"2025-09-11 16:00:00",102.65
"Amgen Inc",AMGN,"2025-09-12 16:00:00",103.49
"Amgen Inc",AMGN,"2025-09-15 16:00:00",103.69
"Amgen Inc",AMGN,"2025-09-16 16:00:00",103.42
"Amgen Inc",AMGN,"2025-09-17 16:00:00",104.27
"Amgen Inc",AMGN,"2025-09-18 16:00:00",103.6
"Amgen Inc",AMGN,"2025-09-19 16:00:00",102.33
"Amgen Inc",AMGN,"2025-09-22 16:00:00",102.82
"Amgen Inc",AMGN,"2025-09-23 16:00:00",102.52
"Amgen Inc",AMGN,"2025-09-24 16:00:00",102.52
"Amgen Inc",AMGN,"2025-09-26 16:00:00",103.16
"Amgen Inc",AMGN,"2025-09-29 16:00:00",103.08
"Amgen Inc",AMGN,"2025-09-30 16:00:00",103.06
"Amgen Inc",AMGN,"2025-10-01 16:00:00",101.96
"Amgen Inc",AMGN,"2025-10-02 16:00:00",101.7
"Amgen Inc",AMGN,"2025-10-03 16:00:00",102.07
"Amgen Inc",AMGN,"2025-10-06 16:00:00",102.7
"Amgen Inc",AMGN,"2025-10-07 16:00:00",103.24
"Amgen Inc",AMGN,"2025-10-08 16:00:00",102.9
"Amgen Inc",AMGN,"2025-10-09 16:00:00",101.77
"Amgen Inc",AMGN,"2025-10-10 16:00:00",101.84
"Amgen Inc",AMGN,"2025-10-13 16:00:00",102.12
"Amgen Inc",AMGN,"2025-10-14 16:00:00",107.21
"Amgen Inc",AMGN,"2025-10-15 16:00:00",109.03
"Amgen Inc",AMGN,"2025-10-16 16:00:00",106.47
"Amgen Inc",AMGN,"2025-10-17 16:00:00",107.73
"Amgen Inc",AMGN,"2025-10-20 16:00:00",107.05
"Amgen Inc",AMGN,"2025-10-21 16:00:00",106.22
"Amgen Inc",AMGN,"2025-10-22 16:00:00",107.14
"Amgen Inc",AMGN,"2025-10-23 16:00:00",106.86
"Amgen Inc",AMGN,"2025-10-24 16:00:00",106.17
"Amgen Inc",AMGN,"2025-10-27 16:00:00",104.47
"Amgen Inc",AMGN,"2025-10-28 16:00:00",103.17
"Amgen Inc",AMGN,"2025-10-29 16:00:00",102.46
"Amgen Inc",AMGN,"2025-10-30 16:00:00",102.23
"Amgen Inc",AMGN,"2025-10-31 16:00:00",101.18
"Amgen Inc",AMGN,"2025-11-03 16:00:00",101.59
"Amgen Inc",AMGN,"2025-11-04 16:00:00",102.27
"Amgen Inc",AMGN,"2025-11-05 16:00:00",101.47
"Amgen Inc",AMGN,"2025-11-06 16:00:00",101.68
"Amgen Inc",AMGN,"2025-11-07 16:00:00",102.59
"Apple Inc",AAPL,"2024-11-11 16:00:00",224.23
"Apple Inc",AAPL,"2024-11-12 16:00:00",224.23
"Apple Inc",AAPL,"2024-11-13 16:00:00",225.12
"Apple Inc",AAPL,"2024-11-14 16:00:00",228.22
"Apple Inc",AAPL,"2024-11-15 16:00:00",225
"Apple Inc",AAPL,"2024-11-18 16:00:00",228.02
"Apple Inc",AAPL,"2024-11-19 16:00:00",228.28
"Apple Inc",AAPL,"2024-11-20 16:00:00",229
"Apple Inc",AAPL,"2024-11-21 16:00:00",228.52
"Apple Inc",AAPL,"2024-11-22 16:00:00",229.87
"Apple Inc",AAPL,"2024-11-25 16:00:00",232.87
"Apple Inc",AAPL,"2024-11-26 16:00:00",235.06
"Apple Inc",AAPL,"2024-11-27 16:00:00",234.93
"Apple Inc",AAPL,"2024-11-29 13:05:00",237.33
"Apple Inc",AAPL,"2024-12-02 16:00:00",239.59
"Apple Inc",AAPL,"2024-12-03 16:00:00",242.65
"Apple Inc",AAPL,"2024-12-04 16:00:00",243.01
"Apple Inc",AAPL,"2024-12-05 16:00:00",243.04
"Apple Inc",AAPL,"2024-12-06 16:00:00",242.84
"Apple Inc",AAPL,"2024-12-09 16:00:00",246.75
"Apple Inc",AAPL,"2024-12-10 16:00:00",247.77
"Apple Inc",AAPL,"2024-12-11 16:00:00",246.49
"Apple Inc",AAPL,"2024-12-12 16:00:00",247.96
"Apple Inc",AAPL,"2024-12-13 16:00:00",248.13
"Apple Inc",AAPL,"2024-12-16 16:00:00",251.04
"Apple Inc",AAPL,"2024-12-17 16:00:00",253.48
"Apple Inc",AAPL,"2024-12-18 16:00:00",248.05
"Apple Inc",AAPL,"2024-12-19 16:00:00",249.79
"Apple Inc",AAPL,"2024-12-20 16:00:00",254.49
"Apple Inc",AAPL,"2024-12-23 16:00:00",255.27
"Apple Inc",AAPL,"2024-12-24 13:05:00",258.2
"Apple Inc",AAPL,"2024-12-26 16:00:00",259.02
"Apple Inc",AAPL,"2024-12-27 16:00:00",255.59
"Apple Inc",AAPL,"2024-12-30 16:00:00",252.2
"Apple Inc",AAPL,"2024-12-31 16:00:00",250.42
"Apple Inc",AAPL,"2025-01-02 16:00:00",243.85
"Apple Inc",AAPL,"2025-01-03 16:00:00",243.36
"Apple Inc",AAPL,"2025-01-06 16:00:00",245
"Apple Inc",AAPL,"2025-01-07 16:00:00",242.21
"Apple Inc",AAPL,"2025-01-08 16:00:00",242.7
"Apple Inc",AAPL,"2025-01-10 16:00:00",236.85
"Apple Inc",AAPL,"2025-01-13 16:00:00",234.4
"Apple Inc",AAPL,"2025-01-14 16:00:00",233.28
"Apple Inc",AAPL,"2025-01-15 16:00:00",237.87
"Apple Inc",AAPL,"2025-01-16 16:00:00",228.26
"Apple Inc",AAPL,"2025-01-17 16:00:00",229.98
"Apple Inc",AAPL,"2025-01-21 16:00:00",222.64
"Apple Inc",AAPL,"2025-01-22 16:00:00",223.83
"Apple Inc",AAPL,"2025-01-23 16:00:00",223.66
"Apple Inc",AAPL,"2025-01-24 16:00:00",222.78
"Apple Inc",AAPL,"2025-01-27 16:00:00",229.86
"Apple Inc",AAPL,"2025-01-28 16:00:00",238.26
"Apple Inc",AAPL,"2025-01-29 16:00:00",239.36
"Apple Inc",AAPL,"2025-01-30 16:00:00",237.59
"Apple Inc",AAPL,"2025-01-31 16:00:00",236
"Apple Inc",AAPL,"2025-02-03 16:00:00",228.01
"Apple Inc",AAPL,"2025-02-04 16:00:00",232.8
"Apple Inc",AAPL,"2025-02-05 16:00:00",232.47
"Apple Inc",AAPL,"2025-02-06 16:00:00",233.22
"Apple Inc",AAPL,"2025-02-07 16:00:00",227.63
"Apple Inc",AAPL,"2025-02-10 16:00:00",227.65
"Apple Inc",AAPL,"2025-02-11 16:00:00",232.62
"Apple Inc",AAPL,"2025-02-12 16:00:00",236.87
"Apple Inc",AAPL,"2025-02-13 16:00:00",241.53
"Apple Inc",AAPL,"2025-02-14 16:00:00",244.6
"Apple Inc",AAPL,"2025-02-18 16:00:00",244.47
"Apple Inc",AAPL,"2025-02-19 16:00:00",244.87
"Apple Inc",AAPL,"2025-02-20 16:00:00",245.83
"Apple Inc",AAPL,"2025-02-21 16:00:00",245.55
"Apple Inc",AAPL,"2025-02-24 16:00:00",247.1
"Apple Inc",AAPL,"2025-02-25 16:00:00",247.04
"Apple Inc",AAPL,"2025-02-26 16:00:00",240.36
"Apple Inc",AAPL,"2025-02-27 16:00:00",237.3
"Apple Inc",AAPL,"2025-02-28 16:00:00",241.84
"Apple Inc",AAPL,"2025-03-03 16:00:00",238.03
"Apple Inc",AAPL,"2025-03-04 16:00:00",235.93
"Apple Inc",AAPL,"2025-03-05 16:00:00",235.74
"Apple Inc",AAPL,"2025-03-06 16:00:00",235.33
"Apple Inc",AAPL,"2025-03-07 16:00:00",239.07
"Apple Inc",AAPL,"2025-03-10 16:00:00",227.48
"Apple Inc",AAPL,"2025-03-11 16:00:00",220.84
"Apple Inc",AAPL,"2025-03-12 16:00:00",216.98
"Apple Inc",AAPL,"2025-03-13 16:00:00",209.68
"Apple Inc",AAPL,"2025-03-14 16:00:00",213.49
"Apple Inc",AAPL,"2025-03-17 16:00:00",214
"Apple Inc",AAPL,"2025-03-18 16:00:00",212.69
"Apple Inc",AAPL,"2025-03-19 16:00:00",215.24
"Apple Inc",AAPL,"2025-03-20 16:00:00",214.1
"Apple Inc",AAPL,"2025-03-21 16:00:00",218.27
"Apple Inc",AAPL,"2025-03-24 16:00:00",220.73
"Apple Inc",AAPL,"2025-03-25 16:00:00",223.75
"Apple Inc",AAPL,"2025-03-26 16:00:00",221.53
"Apple Inc",AAPL,"2025-03-27 16:00:00",223.85
"Apple Inc",AAPL,"2025-03-28 16:00:00",217.9
"Apple Inc",AAPL,"2025-03-31 16:00:00",222.13
"Apple Inc",AAPL,"2025-04-01 16:00:00",223.19
"Apple Inc",AAPL,"2025-04-02 16:00:00",223.89
"Apple Inc",AAPL,"2025-04-03 16:00:00",203.19
"Apple Inc",AAPL,"2025-04-04 16:00:00",188.38
"Apple Inc",AAPL,"2025-04-07 16:00:00",181.46
"Apple Inc",AAPL,"2025-04-08 16:00:00",172.42
"Apple Inc",AAPL,"2025-04-09 16:00:00",198.85
"Apple Inc",AAPL,"2025-04-10 16:00:00",190.42
"Apple Inc",AAPL,"2025-04-11 16:00:00",198.15
"Apple Inc",AAPL,"2025-04-14 16:00:00",202.52
"Apple Inc",AAPL,"2025-04-15 16:00:00",202.14
"Apple Inc",AAPL,"2025-04-16 16:00:00",194.27
"Apple Inc",AAPL,"2025-04-17 16:00:00",196.98
"Apple Inc",AAPL,"2025-04-21 16:00:00",193.16
"Apple Inc",AAPL,"2025-04-22 16:00:00",199.74
"Apple Inc",AAPL,"2025-04-23 16:00:00",204.6
"Apple Inc",AAPL,"2025-04-24 16:00:00",208.37
"Apple Inc",AAPL,"2025-04-25 16:00:00",209.28
"Apple Inc",AAPL,"2025-04-28 16:00:00",210.14
"Apple Inc",AAPL,"2025-04-29 16:00:00",211.21
"Apple Inc",AAPL,"2025-04-30 16:00:00",212.5
"Apple Inc",AAPL,"2025-05-01 16:00:00",213.32
"Apple Inc",AAPL,"2025-05-02 16:00:00",205.35
"Apple Inc",AAPL,"2025-05-05 16:00:00",198.89
"Apple Inc",AAPL,"2025-05-06 16:00:00",198.51
"Apple Inc",AAPL,"2025-05-07 16:00:00",196.25
"Apple Inc",AAPL,"2025-05-08 16:00:00",197.49
"Apple Inc",AAPL,"2025-05-09 16:00:00",198.53
"Apple Inc",AAPL,"2025-05-12 16:00:00",210.79
"Apple Inc",AAPL,"2025-05-13 16:00:00",212.93
"Apple Inc",AAPL,"2025-05-14 16:00:00",212.33
"Apple Inc",AAPL,"2025-05-15 16:00:00",211.45
"Apple Inc",AAPL,"2025-05-16 16:00:00",211.26
"Apple Inc",AAPL,"2025-05-19 16:00:00",208.78
"Apple Inc",AAPL,"2025-05-20 16:00:00",206.86
"Apple Inc",AAPL,"2025-05-21 16:00:00",202.09
"Apple Inc",AAPL,"2025-05-22 16:00:00",202.09
"Apple Inc",AAPL,"2025-05-23 16:00:00",195.27
"Apple Inc",AAPL,"2025-05-27 16:00:00",200.21
"Apple Inc",AAPL,"2025-05-28 16:00:00",200.42
"Apple Inc",AAPL,"2025-05-29 16:00:00",199.95
"Apple Inc",AAPL,"2025-05-30 16:00:00",200.85
"Apple Inc",AAPL,"2025-06-02 16:00:00",201.7
"Apple Inc",AAPL,"2025-06-03 16:00:00",203.27
"Apple Inc",AAPL,"2025-06-04 16:00:00",202.82
"Apple Inc",AAPL,"2025-06-05 16:00:00",200.63
"Apple Inc",AAPL,"2025-06-06 16:00:00",203.92
"Apple Inc",AAPL,"2025-06-09 16:00:00",201.45
"Apple Inc",AAPL,"2025-06-10 16:00:00",202.67
"Apple Inc",AAPL,"2025-06-11 16:00:00",198.78
"Apple Inc",AAPL,"2025-06-12 16:00:00",199.2
"Apple Inc",AAPL,"2025-06-13 16:00:00",196.45
"Apple Inc",AAPL,"2025-06-16 16:00:00",198.42
"Apple Inc",AAPL,"2025-06-17 16:00:00",195.64
"Apple Inc",AAPL,"2025-06-18 16:00:00",196.58
"Apple Inc",AAPL,"2025-06-20 16:00:00",201
"Apple Inc",AAPL,"2025-06-23 16:00:00",201.5
"Apple Inc",AAPL,"2025-06-24 16:00:00",200.3
"Apple Inc",AAPL,"2025-06-25 16:00:00",201.56
"Apple Inc",AAPL,"2025-06-26 16:00:00",201
"Apple Inc",AAPL,"2025-06-27 16:00:00",201.08
"Apple Inc",AAPL,"2025-06-30 16:00:00",205.17
"Apple Inc",AAPL,"2025-07-01 16:00:00",207.82
"Apple Inc",AAPL,"2025-07-02 16:00:00",212.44
"Apple Inc",AAPL,"2025-07-03 13:05:00",213.55
"Apple Inc",AAPL,"2025-07-07 16:00:00",209.95
"Apple Inc",AAPL,"2025-07-08 16:00:00",210.01
"Apple Inc",AAPL,"2025-07-09 16:00:00",211.14
"Apple Inc",AAPL,"2025-07-10 16:00:00",212.41
"Apple Inc",AAPL,"2025-07-11 16:00:00",211.16
"Apple Inc",AAPL,"2025-07-14 16:00:00",208.62
"Apple Inc",AAPL,"2025-07-15 16:00:00",209.11
"Apple Inc",AAPL,"2025-07-16 16:00:00",210.16
"Apple Inc",AAPL,"2025-07-17 16:00:00",210.02
"Apple Inc",AAPL,"2025-07-18 16:00:00",211.18
"Apple Inc",AAPL,"2025-07-21 16:00:00",212.48
"Apple Inc",AAPL,"2025-07-22 16:00:00",214.4
"Apple Inc",AAPL,"2025-07-23 16:00:00",214.15
"Apple Inc",AAPL,"2025-07-24 16:00:00",213.76
"Apple Inc",AAPL,"2025-07-25 16:00:00",213.88
"Apple Inc",AAPL,"2025-07-28 16:00:00",214.05
"Apple Inc",AAPL,"2025-07-29 16:00:00",211.27
"Apple Inc",AAPL,"2025-07-30 16:00:00",209.05
"Apple Inc",AAPL,"2025-07-31 16:00:00",207.57
"Apple Inc",AAPL,"2025-08-01 16:00:00",202.38
"Apple Inc",AAPL,"2025-08-04 16:00:00",203.35
"Apple Inc",AAPL,"2025-08-05 16:00:00",202.92
"Apple Inc",AAPL,"2025-08-06 16:00:00",213.25
"Apple Inc",AAPL,"2025-08-07 16:00:00",220.03
"Apple Inc",AAPL,"2025-08-08 16:00:00",229.35
"Apple Inc",AAPL,"2025-08-11 16:00:00",227.18
"Apple Inc",AAPL,"2025-08-12 16:00:00",229.65
"Apple Inc",AAPL,"2025-08-13 16:00:00",233.33
"Apple Inc",AAPL,"2025-08-14 16:00:00",232.78
"Apple Inc",AAPL,"2025-08-15 16:00:00",231.59
"Apple Inc",AAPL,"2025-08-18 16:00:00",230.89
"Apple Inc",AAPL,"2025-08-19 16:00:00",230.56
"Apple Inc",AAPL,"2025-08-20 16:00:00",226.01
"Apple Inc",AAPL,"2025-08-21 16:00:00",224.9
"Apple Inc",AAPL,"2025-08-22 16:00:00",227.76
"Apple Inc",AAPL,"2025-08-25 16:00:00",227.16
"Apple Inc",AAPL,"2025-08-26 16:00:00",229.31
"Apple Inc",AAPL,"2025-08-27 16:00:00",230.49
"Apple Inc",AAPL,"2025-08-28 16:00:00",232.56
"Apple Inc",AAPL,"2025-08-29 16:00:00",232.14
"Apple Inc",AAPL,"2025-09-02 16:00:00",229.72
"Apple Inc",AAPL,"2025-09-03 16:00:00",238.47
"Apple Inc",AAPL,"2025-09-04 16:00:00",239.78
"Apple Inc",AAPL,"2025-09-05 16:00:00",239.69
"Apple Inc",AAPL,"2025-09-08 16:00:00",237.88
"Apple Inc",AAPL,"2025-09-09 16:00:00",234.35
"Apple Inc",AAPL,"2025-09-10 16:00:00",226.79
"Apple Inc",AAPL,"2025-09-11 16:00:00",230.03
"Apple Inc",AAPL,"2025-09-12 16:00:00",234.07
"Apple Inc",AAPL,"2025-09-15 16:00:00",236.7
"Apple Inc",AAPL,"2025-09-16 16:00:00",238.15
"Apple Inc",AAPL,"2025-09-17 16:00:00",238.99
"Apple Inc",AAPL,"2025-09-18 16:00:00",237.88
"Apple Inc",AAPL,"2025-09-19 16:00:00",245.5
"Apple Inc",AAPL,"2025-09-22 16:00:00",256.08
"Apple Inc",AAPL,"2025-09-23 16:00:00",254.43
"Apple Inc",AAPL,"2025-09-24 16:00:00",254.43
"Apple Inc",AAPL,"2025-09-26 16:00:00",255.46
"Apple Inc",AAPL,"2025-09-29 16:00:00",254.43
"Apple Inc",AAPL,"2025-09-30 16:00:00",254.63
"Apple Inc",AAPL,"2025-10-01 16:00:00",255.45
"Apple Inc",AAPL,"2025-10-02 16:00:00",257.13
"Apple Inc",AAPL,"2025-10-03 16:00:00",258.02
"Apple Inc",AAPL,"2025-10-06 16:00:00",256.69
"Apple Inc",AAPL,"2025-10-07 16:00:00",256.48
"Apple Inc",AAPL,"2025-10-08 16:00:00",258.06
"Apple Inc",AAPL,"2025-10-09 16:00:00",254.04
"Apple Inc",AAPL,"2025-10-10 16:00:00",245.27
"Apple Inc",AAPL,"2025-10-13 16:00:00",247.66
"Apple Inc",AAPL,"2025-10-14 16:00:00",247.77
"Apple Inc",AAPL,"2025-10-15 16:00:00",249.34
"Apple Inc",AAPL,"2025-10-16 16:00:00",247.45
"Apple Inc",AAPL,"2025-10-17 16:00:00",252.29
"Apple Inc",AAPL,"2025-10-20 16:00:00",262.24
"Apple Inc",AAPL,"2025-10-21 16:00:00",262.77
"Apple Inc",AAPL,"2025-10-22 16:00:00",258.45
"Apple Inc",AAPL,"2025-10-23 16:00:00",259.58
"Apple Inc",AAPL,"2025-10-24 16:00:00",262.82
"Apple Inc",AAPL,"2025-10-27 16:00:00",268.81
"Apple Inc",AAPL,"2025-10-28 16:00:00",269
"Apple Inc",AAPL,"2025-10-29 16:00:00",269.7
"Apple Inc",AAPL,"2025-10-30 16:00:00",271.4
"Apple Inc",AAPL,"2025-10-31 16:00:00",270.37
"Apple Inc",AAPL,"2025-11-03 16:00:00",269.05
"Apple Inc",AAPL,"2025-11-04 16:00:00",270.04
"Apple Inc",AAPL,"2025-11-05 16:00:00",270.14
"Apple Inc",AAPL,"2025-11-06 16:00:00",269.77
"Apple Inc",AAPL,"2025-11-07 16:00:00",268.47
"Apple Inc",AAPL,"JPMorgan Chase & Co",JPM
"Apple Inc",AAPL,Date,Close
"Apple Inc",AAPL,"2024-11-11 16:00:00",239.29
"Apple Inc",AAPL,"2024-11-12 16:00:00",239.56
"Apple Inc",AAPL,"2024-11-13 16:00:00",241.16
"Apple Inc",AAPL,"2024-11-14 16:00:00",241.87
"Apple Inc",AAPL,"2024-11-15 16:00:00",245.31
"Apple Inc",AAPL,"2024-11-18 16:00:00",245.03
"Apple Inc",AAPL,"2024-11-19 16:00:00",243.09
"Apple Inc",AAPL,"2024-11-20 16:00:00",240.78
"Apple Inc",AAPL,"2024-11-21 16:00:00",244.76
"Apple Inc",AAPL,"2024-11-22 16:00:00",248.55
"Apple Inc",AAPL,"2024-11-25 16:00:00",250.29
"Apple Inc",AAPL,"2024-11-26 16:00:00",249.97
"Apple Inc",AAPL,"2024-11-27 16:00:00",249.79
"Apple Inc",AAPL,"2024-11-29 13:00:00",249.72
"Apple Inc",AAPL,"2024-12-02 16:00:00",246.25
"Apple Inc",AAPL,"2024-12-03 16:00:00",244.82
"Apple Inc",AAPL,"2024-12-04 16:00:00",243.4
"Apple Inc",AAPL,"2024-12-05 16:00:00",245.48
"Apple Inc",AAPL,"2024-12-06 16:00:00",247.36
"Apple Inc",AAPL,"2024-12-09 16:00:00",243.81
"Apple Inc",AAPL,"2024-12-10 16:00:00",242.86
"Apple Inc",AAPL,"2024-12-11 16:00:00",243.53
"Apple Inc",AAPL,"2024-12-12 16:00:00",241.53
"Apple Inc",AAPL,"2024-12-13 16:00:00",239.94
"Apple Inc",AAPL,"2024-12-16 16:00:00",239.58
"Apple Inc",AAPL,"2024-12-17 16:00:00",238.36
"Apple Inc",AAPL,"2024-12-18 16:00:00",230.37
"Apple Inc",AAPL,"2024-12-19 16:00:00",232.96
"Apple Inc",AAPL,"2024-12-20 16:00:00",237.6
"Apple Inc",AAPL,"2024-12-23 16:00:00",238.39
"Apple Inc",AAPL,"2024-12-24 13:00:00",242.31
"Apple Inc",AAPL,"2024-12-26 16:00:00",243.14
"Apple Inc",AAPL,"2024-12-27 16:00:00",241.17
"Apple Inc",AAPL,"2024-12-30 16:00:00",239.32
"Apple Inc",AAPL,"2024-12-31 16:00:00",239.71
"Apple Inc",AAPL,"2025-01-02 16:00:00",240
"Apple Inc",AAPL,"2025-01-03 16:00:00",243.28
"Apple Inc",AAPL,"2025-01-06 16:00:00",240.85
"Apple Inc",AAPL,"2025-01-07 16:00:00",243.17
"Apple Inc",AAPL,"2025-01-08 16:00:00",243.13
"Apple Inc",AAPL,"2025-01-10 16:00:00",239.87
"Apple Inc",AAPL,"2025-01-13 16:00:00",244.21
"Apple Inc",AAPL,"2025-01-14 16:00:00",247.47
"Apple Inc",AAPL,"2025-01-15 16:00:00",252.35
"Apple Inc",AAPL,"2025-01-16 16:00:00",254.27
"Apple Inc",AAPL,"2025-01-17 16:00:00",259.16
"Apple Inc",AAPL,"2025-01-21 16:00:00",263.03
"Apple Inc",AAPL,"2025-01-22 16:00:00",262.84
"Apple Inc",AAPL,"2025-01-23 16:00:00",265.95
"Apple Inc",AAPL,"2025-01-24 16:00:00",264.84
"Apple Inc",AAPL,"2025-01-27 16:00:00",265.85
"Apple Inc",AAPL,"2025-01-28 16:00:00",267.14
"Apple Inc",AAPL,"2025-01-29 16:00:00",266.58
"Apple Inc",AAPL,"2025-01-30 16:00:00",268.23
"Apple Inc",AAPL,"2025-01-31 16:00:00",267.3
"Apple Inc",AAPL,"2025-02-03 16:00:00",266.81
"Apple Inc",AAPL,"2025-02-04 16:00:00",267.94
"Apple Inc",AAPL,"2025-02-05 16:00:00",270.43
"Apple Inc",AAPL,"2025-02-06 16:00:00",276.9
"Apple Inc",AAPL,"2025-02-07 16:00:00",275.8
"Apple Inc",AAPL,"2025-02-10 16:00:00",271.04
"Apple Inc",AAPL,"2025-02-11 16:00:00",274.99
"Apple Inc",AAPL,"2025-02-12 16:00:00",275.45
"Apple Inc",AAPL,"2025-02-13 16:00:00",276.32
"Apple Inc",AAPL,"2025-02-14 16:00:00",276.59
"Apple Inc",AAPL,"2025-02-18 16:00:00",279.95
"Apple Inc",AAPL,"2025-02-19 16:00:00",279.25
"Apple Inc",AAPL,"2025-02-20 16:00:00",266.8
"Apple Inc",AAPL,"2025-02-21 16:00:00",264.24
"Apple Inc",AAPL,"2025-02-24 16:00:00",261.34
"Apple Inc",AAPL,"2025-02-25 16:00:00",257.4
"Apple Inc",AAPL,"2025-02-26 16:00:00",258.79
"Apple Inc",AAPL,"2025-02-27 16:00:00",259.05
"Apple Inc",AAPL,"2025-02-28 16:00:00",264.65
"Apple Inc",AAPL,"2025-03-03 16:00:00",260.62
"Apple Inc",AAPL,"2025-03-04 16:00:00",250.25
"Apple Inc",AAPL,"2025-03-05 16:00:00",251.53
"Apple Inc",AAPL,"2025-03-06 16:00:00",246.54
"Apple Inc",AAPL,"2025-03-07 16:00:00",242.28
"Apple Inc",AAPL,"2025-03-10 16:00:00",232.22
"Apple Inc",AAPL,"2025-03-11 16:00:00",229.14
"Apple Inc",AAPL,"2025-03-12 16:00:00",227.9
"Apple Inc",AAPL,"2025-03-13 16:00:00",225.19
"Apple Inc",AAPL,"2025-03-14 16:00:00",232.44
"Apple Inc",AAPL,"2025-03-17 16:00:00",233.93
"Apple Inc",AAPL,"2025-03-18 16:00:00",234.97
"Apple Inc",AAPL,"2025-03-19 16:00:00",239.11
"Apple Inc",AAPL,"2025-03-20 16:00:00",239.01
"Apple Inc",AAPL,"2025-03-21 16:00:00",241.63
"Apple Inc",AAPL,"2025-03-24 16:00:00",248.06
"Apple Inc",AAPL,"2025-03-25 16:00:00",251.13
"Apple Inc",AAPL,"2025-03-26 16:00:00",251.03
"Apple Inc",AAPL,"2025-03-27 16:00:00",248.12
"Apple Inc",AAPL,"2025-03-28 16:00:00",242.85
"Apple Inc",AAPL,"2025-03-31 16:00:00",245.3
"Apple Inc",AAPL,"2025-04-01 16:00:00",243.66
"Apple Inc",AAPL,"2025-04-02 16:00:00",245.82
"Apple Inc",AAPL,"2025-04-03 16:00:00",228.69
"Apple Inc",AAPL,"2025-04-04 16:00:00",210.28
"Apple Inc",AAPL,"2025-04-07 16:00:00",214.44
"Apple Inc",AAPL,"2025-04-08 16:00:00",216.87
"Apple Inc",AAPL,"2025-04-09 16:00:00",234.34
"Apple Inc",AAPL,"2025-04-10 16:00:00",227.11
"Apple Inc",AAPL,"2025-04-11 16:00:00",236.2
"Apple Inc",AAPL,"2025-04-14 16:00:00",234.72
"Apple Inc",AAPL,"2025-04-15 16:00:00",233.13
"Apple Inc",AAPL,"2025-04-16 16:00:00",229.61
"Apple Inc",AAPL,"2025-04-17 16:00:00",231.96
"Apple Inc",AAPL,"2025-04-21 16:00:00",228.99
"Apple Inc",AAPL,"2025-04-22 16:00:00",235.59
"Apple Inc",AAPL,"2025-04-23 16:00:00",240.88
"Apple Inc",AAPL,"2025-04-24 16:00:00",244.64
"Apple Inc",AAPL,"2025-04-25 16:00:00",243.55
